,products_id,products_name,products_model,url,image_url,format_products_price,format_final_price,products_price,final_price,discount,actDesc,wishlist,wish_count,is_new,codCountry,list_type,actListType,mjnz_all,mjnz,tip,title,sizeType,s_amount,s_total_price,s_format_special_total_price,logo_pro_image,showColor,colorImages,mjnz_all.4,mjnz.key,mjnz.value
53,1757751,Rib-Knit Zip Front Cardigans,SKUG40508,https://sea.newchic.com/cardigans-12199/p-1757751.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A0/E8/55b67a2e-018e-4e8b-ab8e-61213d55d031.jpg?s=360x480,,"Rp542,429.54",36.79,36.79,0,,False,1624,False,"AE,ID,MY,PH,SA,SG,TH,VN",21,2,,,Buy 2 get 1 free,Get 1 items for 3,1,,,,[],1,"[{'color': 'Wine Red', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/F3/88/222f64ed-20e9-4b8b-8720-c38aa288c9d1.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F3/88/222f64ed-20e9-4b8b-8720-c38aa288c9d1.jpg', 'selectImg': False}, {'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/0E/CB/59b6c066-6ee9-4afe-a98a-5894caf10345.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0E/CB/59b6c066-6ee9-4afe-a98a-5894caf10345.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/31/A1/6c2a87f8-5f64-4fe0-95a4-23035e0c0b1a.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/31/A1/6c2a87f8-5f64-4fe0-95a4-23035e0c0b1a.jpg', 'selectImg': False}, {'color': 'Orange', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/39/27/d57a0b1b-6705-4f97-9d39-79322a482d3e.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/39/27/d57a0b1b-6705-4f97-9d39-79322a482d3e.jpg', 'selectImg': False}, {'color': 'Coffee', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/93/D6/a1d35b9c-da4c-4d92-b2d6-0791630b0d20.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/93/D6/a1d35b9c-da4c-4d92-b2d6-0791630b0d20.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/1A/A6/3b0ec296-9f00-4ff2-b5a5-ed78fb7ae7ab.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1A/A6/3b0ec296-9f00-4ff2-b5a5-ed78fb7ae7ab.jpg', 'selectImg': False}, {'color': 'Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/A0/E8/55b67a2e-018e-4e8b-ab8e-61213d55d031.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A0/E8/55b67a2e-018e-4e8b-ab8e-61213d55d031.jpg', 'selectImg': False}, {'color': 'Dark Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/68/50/d3f1c430-d2e8-4a85-904a-f1d84f19e052.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/68/50/d3f1c430-d2e8-4a85-904a-f1d84f19e052.jpg', 'selectImg': False}]",,,
54,1650894,11 Colors Cotton Plain Chest Pocket T-Shirt,SKUE67015,https://sea.newchic.com/t-shirts-12208/p-1650894.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C1/BA/93d5c0e2-ce44-4852-9a8a-02ce532e9d38.jpeg?s=360x480,"Rp221,011.65","Rp187,837.79",14.99,12.74,15,,False,11775,False,"AE,ID,MY,PH,SA,SG,TH,VN",3,1,,,,,1,,,,[],1,"[{'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/8E/E8/6fbbf070-cf7c-4710-8cf2-3e6269fcce57.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/8E/E8/6fbbf070-cf7c-4710-8cf2-3e6269fcce57.jpg', 'selectImg': False}, {'color': 'Dark Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/68/02/d4976d35-2291-4f7c-99bc-49de0ec99d3f.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/68/02/d4976d35-2291-4f7c-99bc-49de0ec99d3f.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/A4/E7/f94ee45f-67c6-42ee-a27b-36b169520c2f.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A4/E7/f94ee45f-67c6-42ee-a27b-36b169520c2f.jpg', 'selectImg': False}, {'color': 'Dark Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/09/E7/2cb5e9d6-9ecc-4239-8fa1-dd3ec4f8f8d9.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/09/E7/2cb5e9d6-9ecc-4239-8fa1-dd3ec4f8f8d9.jpg', 'selectImg': False}, {'color': 'Coffee', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/0B/6A/e8a0c8a0-bbe9-4315-92df-09a01eb830da.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/0B/6A/e8a0c8a0-bbe9-4315-92df-09a01eb830da.jpg', 'selectImg': False}, {'color': 'Purple', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/87/AF/bd64158a-55fb-4737-9bae-1fee873974af.jpeg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/87/AF/bd64158a-55fb-4737-9bae-1fee873974af.jpeg', 'selectImg': False}, {'color': 'Navy', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/1D/CA/8cca824f-4b02-450a-9418-1ca807e77dba.jpeg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1D/CA/8cca824f-4b02-450a-9418-1ca807e77dba.jpeg', 'selectImg': False}, {'color': 'Wine Red', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/33/FD/2aac38d6-a92e-4079-befd-1601b6faf69d.jpeg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/33/FD/2aac38d6-a92e-4079-befd-1601b6faf69d.jpeg', 'selectImg': False}, {'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/E2/46/81a69035-c737-4815-aa28-4009e689540b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/E2/46/81a69035-c737-4815-aa28-4009e689540b.jpg', 'selectImg': False}, {'color': 'Army Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/D2/32/09d79ff9-a73e-47e3-a0af-35e1d692fdc5.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D2/32/09d79ff9-a73e-47e3-a0af-35e1d692fdc5.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/B3/B5/3048e28f-295d-485a-aa56-9a0740d69fe0.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B3/B5/3048e28f-295d-485a-aa56-9a0740d69fe0.jpg', 'selectImg': False}]",,,
55,1794541,Plaid Stitching Doctor Sleeve Hoodies,SKUG88470,https://sea.newchic.com/hoodies-12200/p-1794541.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/9C/dedabae7-0fa6-4494-925b-e2bf57a4f6a9.jpg?s=360x480,,"Rp457,651.88",31.04,31.04,0,,False,708,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/00/9C/dedabae7-0fa6-4494-925b-e2bf57a4f6a9.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/00/9C/dedabae7-0fa6-4494-925b-e2bf57a4f6a9.jpg', 'selectImg': False}, {'color': 'Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/F3/E1/02c20a83-7bfd-45de-9546-4acb219b1875.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/F3/E1/02c20a83-7bfd-45de-9546-4acb219b1875.jpg', 'selectImg': False}]",,,
56,1720022,Cotton & Linen Solid Color Shirt,SKUF80414,https://sea.newchic.com/shirts-12209/p-1720022.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/44/5A/8564a0a1-727a-4dc2-8369-0bba345e751a.jpg?s=360x480,,"Rp372,874.23",25.29,25.29,0,,False,7166,False,"AE,ID,MY,PH,SA,SG,TH,VN",21,2,,,Buy 2 get 1 free,Get 1 items for 3,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/BB/FB/f7a69737-dd2f-416b-9c9f-f55b237a500b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/BB/FB/f7a69737-dd2f-416b-9c9f-f55b237a500b.jpg', 'selectImg': False}, {'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/7C/89/fe5810f4-9b19-46b5-ab96-ca265b72f411.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7C/89/fe5810f4-9b19-46b5-ab96-ca265b72f411.jpg', 'selectImg': False}, {'color': 'Navy', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/95/24/3af5015c-ff37-4d22-81ae-d764015de1ce.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/95/24/3af5015c-ff37-4d22-81ae-d764015de1ce.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/FB/66/a6ee54a4-c5b0-45d8-98e5-2da25fdeb99f.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/FB/66/a6ee54a4-c5b0-45d8-98e5-2da25fdeb99f.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/15/2C/01f970ec-20d8-46f8-b222-7fa196cb695c.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/15/2C/01f970ec-20d8-46f8-b222-7fa196cb695c.jpg', 'selectImg': False}, {'color': 'Army Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/ED/0B/25ae70f0-0412-4561-b702-c18b3959ad46.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/ED/0B/25ae70f0-0412-4561-b702-c18b3959ad46.jpg', 'selectImg': False}, {'color': 'Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/69/0E/d94a7bc4-8d96-48a3-bc71-e57259dd30d6.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/69/0E/d94a7bc4-8d96-48a3-bc71-e57259dd30d6.jpg', 'selectImg': False}, {'color': 'Apricot', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/25/73/7390055a-7ba7-4491-bdb9-a752dcc21dfd.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/25/73/7390055a-7ba7-4491-bdb9-a752dcc21dfd.jpg', 'selectImg': False}]",,,
57,1860492,Tricolor Knitted Regular Hem Shirt,SKUH83526,https://sea.newchic.com/charmkpr-shirts-12209/p-1860492.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/19/87/85449b5a-4aa6-4601-b99e-89f7ce9439bc.jpg?s=360x480,,"Rp338,963.17",22.99,22.99,0,,False,3326,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/19/87/85449b5a-4aa6-4601-b99e-89f7ce9439bc.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/19/87/85449b5a-4aa6-4601-b99e-89f7ce9439bc.jpg', 'selectImg': False}, {'color': 'Yellow', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/C2/2C/cb7ea701-64b5-48d9-a5a6-e9f463824042.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/C2/2C/cb7ea701-64b5-48d9-a5a6-e9f463824042.jpg', 'selectImg': False}, {'color': 'Wine Red', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/61/05/4af26e61-25a7-4e7c-afbd-179d26e74816.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/61/05/4af26e61-25a7-4e7c-afbd-179d26e74816.jpg', 'selectImg': False}]",,,
58,1893763,Men Retro Non Slip Casual Leather Boots,SKUI36772,https://sea.newchic.com/-menico-boots-3618/p-1893763.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/3E/64/05f71d8e-176e-48fa-bdfc-741090361d4b.jpg?s=360x480,,"Rp847,629.08",57.49,57.49,0,,False,150,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/4B/D1/02754fb0-e0dd-48cc-8100-87f147f5a99c.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4B/D1/02754fb0-e0dd-48cc-8100-87f147f5a99c.jpg', 'selectImg': False}, {'color': 'Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/D1/A1/b8a5cd8f-908a-415d-9725-df34c849ed7b.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D1/A1/b8a5cd8f-908a-415d-9725-df34c849ed7b.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/06/C2/6caa2821-c5d1-4ae1-aa78-9ab0983cdb06.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/06/C2/6caa2821-c5d1-4ae1-aa78-9ab0983cdb06.jpg', 'selectImg': False}]",,,
59,1825518,Flower Plant Print Lapel Shirts,SKUH07386,https://sea.newchic.com/shirts-12209/p-1825518.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B2/95/204d796e-798f-448c-a88d-02e4bc490b74.jpg?s=360x480,,"Rp305,052.11",20.69,20.69,0,,False,3262,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Red', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/45/31/aa93764a-2fd7-4e2c-bdd2-7eddae378d95.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/45/31/aa93764a-2fd7-4e2c-bdd2-7eddae378d95.jpg', 'selectImg': False}, {'color': 'Navy', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/B2/95/204d796e-798f-448c-a88d-02e4bc490b74.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B2/95/204d796e-798f-448c-a88d-02e4bc490b74.jpg', 'selectImg': False}]",,,
60,1721986,Cotton Cartoon Astronaut Print T-Shirts,SKUF89217,https://sea.newchic.com/t-shirts-12208/p-1721986.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A9/4C/1dfaee43-e7de-4de3-b378-36e7af51a200.jpg?s=360x480,,"Rp254,185.52",17.24,17.24,0,,False,11986,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/A0/87/e61da944-b230-4af7-be2d-8a07ae3c5c95.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A0/87/e61da944-b230-4af7-be2d-8a07ae3c5c95.jpg', 'selectImg': False}, {'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/35/6D/81affdbc-c709-45b9-a75a-d7e69ff75368.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/35/6D/81affdbc-c709-45b9-a75a-d7e69ff75368.jpg', 'selectImg': False}, {'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/1D/E8/9002030d-babc-4a6c-8854-1eb01b7385fb.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1D/E8/9002030d-babc-4a6c-8854-1eb01b7385fb.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/AA/7A/2256d10a-6211-4c37-8234-cfbbd9747620.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AA/7A/2256d10a-6211-4c37-8234-cfbbd9747620.jpg', 'selectImg': False}, {'color': 'Gray', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/B0/87/caca0bfb-b9e8-45da-b031-f7b97e43d6a3.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B0/87/caca0bfb-b9e8-45da-b031-f7b97e43d6a3.jpg', 'selectImg': False}, {'color': 'Orange', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/4B/BE/b88259d0-36e4-4765-aa96-c75c5414996a.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4B/BE/b88259d0-36e4-4765-aa96-c75c5414996a.jpg', 'selectImg': False}]",,,
61,1599361,Oversized Corduroy Ankle Banded Pants,SKUD98060,https://sea.newchic.com/charmkpr-pants-4975/p-1599361.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/2D/D9/5fcdb6f3-4b1e-4546-be05-22df52258d4c.jpg?s=360x480,,"Rp508,518.48",34.49,34.49,0,,False,5799,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/41/22/4a165f7d-b9b2-48f7-ac77-e808505afd54.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/41/22/4a165f7d-b9b2-48f7-ac77-e808505afd54.jpg', 'selectImg': False}, {'color': 'Green', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/2F/BB/7f011de1-76dd-48b7-bb60-93e249368876.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/2F/BB/7f011de1-76dd-48b7-bb60-93e249368876.jpg', 'selectImg': False}, {'color': 'Khaki', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/83/C5/eb3fb629-2ad9-41ca-96fa-97d2580bf6d2.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/83/C5/eb3fb629-2ad9-41ca-96fa-97d2580bf6d2.jpg', 'selectImg': False}]",,,
62,1754415,Men Business Casual Ankle Boots,SKUG19769,https://sea.newchic.com/boots-3618/p-1754415.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AE/38/2fc54241-ff38-45ab-9f71-684f387c4c3b.jpg?s=360x480,"Rp992,267.13","Rp704,612.87",67.3,47.79,29,,False,1591,False,"AE,ID,MY,PH,SA,SG,TH,VN",6,1,,,,,1,,,,[],1,"[{'color': 'Black(Plush Lining)', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/7E/FC/68e2cc1c-7d83-43b3-9f9f-496e72c68820.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/7E/FC/68e2cc1c-7d83-43b3-9f9f-496e72c68820.jpg', 'selectImg': False}, {'color': 'Blue(Plush Lining)', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/31/C7/35284d8e-f0b9-47d2-8cb8-0784c9f14c72.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/31/C7/35284d8e-f0b9-47d2-8cb8-0784c9f14c72.jpg', 'selectImg': False}, {'color': 'Brown(Plush Lining)', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/67/D4/26df1c59-3879-41bc-9956-cfbc558b64f5.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/67/D4/26df1c59-3879-41bc-9956-cfbc558b64f5.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/27/D0/27e338b1-2977-4ec8-802e-a8475c3d31b9.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/27/D0/27e338b1-2977-4ec8-802e-a8475c3d31b9.jpg', 'selectImg': False}, {'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/82/05/44e25be0-65c5-4fdd-8154-a386c2b0f0eb.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/82/05/44e25be0-65c5-4fdd-8154-a386c2b0f0eb.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/EB/6E/8307c5f8-e34c-49d1-86e6-09b1ddea4e81.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/EB/6E/8307c5f8-e34c-49d1-86e6-09b1ddea4e81.jpg', 'selectImg': False}]",,,
63,1728039,Graphic Rose Print Hoodies,SKUF90002,https://sea.newchic.com/charmkpr-hoodies-12200/p-1728039.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/1A/E3/d0d2daa6-e59d-430f-a33d-b7ee28d931b2.jpg?s=360x480,,"Rp423,740.82",28.74,28.74,0,,False,6488,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'White', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/A7/DF/3d3d3c95-6c11-488f-836b-223babd5345f.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/A7/DF/3d3d3c95-6c11-488f-836b-223babd5345f.jpg', 'selectImg': False}, {'color': 'Pink', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/96/C6/9cdaa4a2-3589-421a-bd34-2b8ae0f5b62d.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/96/C6/9cdaa4a2-3589-421a-bd34-2b8ae0f5b62d.jpg', 'selectImg': False}, {'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/AC/DD/c0fed507-52b6-4e54-beae-3b20ae25ce40.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/AC/DD/c0fed507-52b6-4e54-beae-3b20ae25ce40.jpg', 'selectImg': False}]",,,
64,1548483,Menico Men Hand Stitching Non-slip Casual Leather Boots,SKUD10335,https://sea.newchic.com/-menico-boots-3618/p-1548483.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/4B/09/c3a9c670-0bba-48c9-b403-50e7bc089f9c.jpg?s=360x480,,"Rp966,317.80",65.54,65.54,0,,False,3903,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Black', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/E8/E6/31c385e8-a97e-4479-b5cc-77ffec6482f5.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/E8/E6/31c385e8-a97e-4479-b5cc-77ffec6482f5.jpg', 'selectImg': False}, {'color': 'Brown', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/6D/E5/eb56d55a-d887-440c-80df-efe575ff4aa1.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/6D/E5/eb56d55a-d887-440c-80df-efe575ff4aa1.jpg', 'selectImg': False}]",,,
65,1644753,Multi Color Graffiti Chest Pocket Shirts,SKUE56372,https://sea.newchic.com/charmkpr-shirts-12209/p-1644753.html,https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D3/50/b915b36d-6caa-4ecc-abe5-f502ef2a4498.jpg?s=360x480,,"Rp338,963.17",22.99,22.99,0,,False,16680,False,"AE,ID,MY,PH,SA,SG,TH,VN",1,0,,,,,1,,,,[],1,"[{'color': 'Blue', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/ser1/newchic/images/18/2E/fc4df957-5347-47a8-a918-2b70fe9d2e6a.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/ser1/newchic/images/18/2E/fc4df957-5347-47a8-a918-2b70fe9d2e6a.jpg', 'selectImg': False}, {'color': 'Yellow', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/D2/43/ee83e3eb-b3c5-4f40-a77c-6e8300925fa6.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/D2/43/ee83e3eb-b3c5-4f40-a77c-6e8300925fa6.jpg', 'selectImg': False}, {'color': 'Red', 'list_grid': 'https://imgaz1.chiccdn.com/thumb/other_items/oaupload/newchic/images/B1/19/f20cbe02-3161-41c3-9b8a-65500f898608.jpg', 'view': 'https://imgaz1.chiccdn.com/thumb/view/oaupload/newchic/images/B1/19/f20cbe02-3161-41c3-9b8a-65500f898608.jpg', 'selectImg': False}]",,,
